utt_id,measure,kind,v1,v2,delta,pct_change,sign_changed,changed
s01_A_modal_D009,s_cog_mean_hz,numeric,7029.840241,7029.84024088459,-1.1541033018147573e-07,-1.6417205259995855e-09,False,True
s01_A_modal_D009,s_cog_sd_hz,numeric,1072.0079112508338,1072.0079112508338,0.0,0.0,False,False
s01_A_modal_D009,s_n,numeric,3.0,3.0,0.0,0.0,False,False
s01_A_modal_D009,sh_cog_mean_hz,text,,,,,False,False
s01_A_modal_D009,sh_cog_sd_hz,text,,,,,False,False
s01_A_modal_D009,sh_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D009,h1_h2_db_mean,numeric,-1.001491289,-1.0014912890798229,-7.98228150244995e-11,-7.970395339554422e-09,False,True
s01_A_modal_D009,h1s_h2s_db_mean,numeric,-2.04971639,-2.0497163901615663,-1.6156631588160053e-10,-7.882374199173992e-09,False,True
s01_A_modal_D009,h1_a3_db_mean,numeric,5.904671382700728,5.904671382700728,0.0,0.0,False,False
s01_A_modal_D009,tilt_n_vowels,numeric,7.0,7.0,0.0,0.0,False,False
s01_A_modal_D009,vot_mean_ms,text,,,,,False,False
s01_A_modal_D009,vot_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D009,vot_k_mean_ms,text,,,,,False,False
s01_A_modal_D009,vot_k_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D009,vot_kʰ_mean_ms,text,,,,,False,False
s01_A_modal_D009,vot_kʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D009,vot_t_mean_ms,text,,,,,False,False
s01_A_modal_D009,vot_t_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D009,vot_tʰ_mean_ms,text,,,,,False,False
s01_A_modal_D009,vot_tʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D010,duration_s,numeric,3.48,3.48,0.0,0.0,False,False
s01_A_modal_D010,f0_mean_hz,numeric,114.42003075866228,114.42003075866228,0.0,0.0,False,False
s01_A_modal_D010,f0_median_hz,numeric,113.6020715102081,113.6020715102081,0.0,0.0,False,False
s01_A_modal_D010,f0_sd_hz,numeric,20.919458150504774,20.919458150504774,0.0,0.0,False,False
s01_A_modal_D010,f0_p10_hz,numeric,90.00890276771659,90.00890276771659,0.0,0.0,False,False
s01_A_modal_D010,f0_p90_hz,numeric,150.8687541477515,150.8687541477515,0.0,0.0,False,False
s01_A_modal_D010,f0_span_st,numeric,8.941853224329261,8.941853224329261,0.0,0.0,False,False
s01_A_modal_D010,f0_floor_used,numeric,73.67684272265907,73.67684272265907,0.0,0.0,False,False
s01_A_modal_D010,f0_ceiling_used,numeric,183.97785439818864,183.97785439818864,0.0,0.0,False,False
s01_A_modal_D010,f0_n_frames,numeric,114.0,114.0,0.0,0.0,False,False
s01_A_modal_D010,f0_window_s,numeric,0.081436714,0.08143671441765948,4.176594903260167e-10,5.128638789698915e-07,False,True
s01_A_modal_D010,f0_time_step_s,numeric,0.010179589302207435,0.010179589302207435,0.0,0.0,False,False
s01_A_modal_D010,f0_octave_jump_cost,numeric,0.35,0.35,0.0,0.0,False,False
s01_A_modal_D010,f0_shs_anchor_hz,numeric,116.31844427122824,116.31844427122824,0.0,0.0,False,False
s01_A_modal_D010,f0_anchor_confidence,numeric,0.7029663269664614,0.7029663269664614,0.0,0.0,False,False
s01_A_modal_D010,f0_octave_jump_rate,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D010,f0_frames_repaired,numeric,2.0,2.0,0.0,0.0,False,False
s01_A_modal_D010,f0_frames_repaired_shs,numeric,1.0,1.0,0.0,0.0,False,False
s01_A_modal_D010,f0_pct_voiced,numeric,34.131736526946106,34.131736526946106,0.0,0.0,False,False
s01_A_modal_D010,f0_quality_flag,text,,,,,False,False
s01_A_modal_D010,hnr_db,numeric,5.818490128028232,5.818490128028232,0.0,0.0,False,False
s01_A_modal_D010,jitter_local_pct,numeric,3.0264230398683716,3.0264230398683716,0.0,0.0,False,False
s01_A_modal_D010,shimmer_local_pct,numeric,15.140611340060486,15.140611340060486,0.0,0.0,False,False
s01_A_modal_D010,shimmer_local_db,numeric,1.3369526107983607,1.3369526107983607,0.0,0.0,False,False
s01_A_modal_D010,cpps_db,numeric,6.9821650406739995,6.9821650406739995,0.0,0.0,False,False
s01_A_modal_D010,formant_ceiling_hz,numeric,5000.0,5000.0,0.0,0.0,False,False
s01_A_modal_D010,formant_smoothness,numeric,0.2089472892744758,0.2089472892744758,0.0,0.0,False,False
s01_A_modal_D010,f1_median_hz,numeric,604.9678845129615,604.9678845129615,0.0,0.0,False,False
s01_A_modal_D010,f2_median_hz,numeric,1749.0984584428902,1749.0984584428902,0.0,0.0,False,False
s01_A_modal_D010,f3_median_hz,numeric,2587.378939,2587.37893940897,4.089697540621273e-07,1.580633388861821e-08,False,True
s01_A_modal_D010,formant_n_plausible_ceilings,numeric,13.0,13.0,0.0,0.0,False,False
s01_A_modal_D010,formant_flag,text,,,,,False,False
s01_A_modal_D010,shr_mean,numeric,0.2619056596088299,0.2619056596088299,0.0,0.0,False,False
s01_A_modal_D010,shr_median,numeric,0.2088095405418991,0.2088095405418991,0.0,0.0,False,False
s01_A_modal_D010,shr_p90,numeric,0.5008933904593795,0.5008933904593795,0.0,0.0,False,False
s01_A_modal_D010,shr_doubling_rate,numeric,0.3142857142857143,0.3142857142857143,0.0,0.0,False,False
s01_A_modal_D010,shr_octave_risk_rate,numeric,0.18571428571428572,0.18571428571428572,0.0,0.0,False,False
s01_A_modal_D010,shr_n_frames,numeric,70.0,70.0,0.0,0.0,False,False
s01_A_modal_D010,creak_sonorant_restricted,text,TRUE,True,,,False,False
s01_A_modal_D010,creak_low_f0_hz,numeric,90.00890276771659,90.00890276771659,0.0,0.0,False,False
s01_A_modal_D010,creak_f0_irregularity_pct,numeric,3.0264230398683716,3.0264230398683716,0.0,0.0,False,False
s01_A_modal_D010,creak_hnr_db,numeric,5.818490128028232,5.818490128028232,0.0,0.0,False,False
s01_A_modal_D010,creak_period_doubling_shr,numeric,0.2088095405418991,0.2088095405418991,0.0,0.0,False,False
s01_A_modal_D010,creak_doubling_rate,numeric,0.3142857142857143,0.3142857142857143,0.0,0.0,False,False
s01_A_modal_D010,creak_subtype_hint,text,irregular_f0,irregular_f0,,,False,False
s01_A_modal_D010,s_cog_mean_hz,numeric,7695.734378260386,7695.734378260386,0.0,0.0,False,False
s01_A_modal_D010,s_cog_sd_hz,numeric,2196.3218138913094,2196.3218138913094,0.0,0.0,False,False
s01_A_modal_D010,s_n,numeric,2.0,2.0,0.0,0.0,False,False
s01_A_modal_D010,sh_cog_mean_hz,text,,,,,False,False
s01_A_modal_D010,sh_cog_sd_hz,text,,,,,False,False
s01_A_modal_D010,sh_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D010,h1_h2_db_mean,numeric,-6.046077289,-6.046077288815157,1.8484325181589156e-10,3.057242621628212e-09,False,True
s01_A_modal_D010,h1s_h2s_db_mean,numeric,-8.212199415,-8.212199415348056,-3.480558063984063e-10,-4.2382775771697e-09,False,True
s01_A_modal_D010,h1_a3_db_mean,numeric,7.088134609151897,7.088134609151897,0.0,0.0,False,False
s01_A_modal_D010,tilt_n_vowels,numeric,6.0,6.0,0.0,0.0,False,False
s01_A_modal_D010,vot_mean_ms,numeric,24.31483912163479,24.31483912163479,0.0,0.0,False,False
s01_A_modal_D010,vot_n,numeric,1.0,1.0,0.0,0.0,False,False
s01_A_modal_D010,vot_k_mean_ms,numeric,24.31483912163479,24.31483912163479,0.0,0.0,False,False
s01_A_modal_D010,vot_k_n,numeric,1.0,1.0,0.0,0.0,False,False
s01_A_modal_D010,vot_kʰ_mean_ms,text,,,,,False,False
s01_A_modal_D010,vot_kʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D010,vot_t_mean_ms,text,,,,,False,False
s01_A_modal_D010,vot_t_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D010,vot_tʰ_mean_ms,text,,,,,False,False
s01_A_modal_D010,vot_tʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D011,duration_s,numeric,3.24,3.24,0.0,0.0,False,False
s01_A_modal_D011,f0_mean_hz,numeric,131.76180464756595,131.76180464756595,0.0,0.0,False,False
s01_A_modal_D011,f0_median_hz,numeric,124.39940217982168,124.39940217982168,0.0,0.0,False,False
s01_A_modal_D011,f0_sd_hz,numeric,20.317900925624524,20.317900925624524,0.0,0.0,False,False
s01_A_modal_D011,f0_p10_hz,numeric,111.3940002713799,111.3940002713799,0.0,0.0,False,False
s01_A_modal_D011,f0_p90_hz,numeric,167.88096095935146,167.88096095935146,0.0,0.0,False,False
s01_A_modal_D011,f0_span_st,numeric,7.101205149895269,7.101205149895269,0.0,0.0,False,False
s01_A_modal_D011,f0_floor_used,numeric,88.31628920828079,88.31628920828079,0.0,0.0,False,False
s01_A_modal_D011,f0_ceiling_used,numeric,213.0699348737945,213.0699348737945,0.0,0.0,False,False
s01_A_modal_D011,f0_n_frames,numeric,173.0,173.0,0.0,0.0,False,False
s01_A_modal_D011,f0_window_s,numeric,0.067937637,0.06793763702922227,2.92222773756734e-11,4.301338501907772e-08,False,True
s01_A_modal_D011,f0_time_step_s,numeric,0.008492205,0.008492204628652784,-3.713472151306574e-10,-4.372800881875289e-06,False,True
s01_A_modal_D011,f0_octave_jump_cost,numeric,0.35,0.35,0.0,0.0,False,False
s01_A_modal_D011,f0_shs_anchor_hz,numeric,124.54522463814195,124.54522463814195,0.0,0.0,False,False
s01_A_modal_D011,f0_anchor_confidence,numeric,0.9100638160012836,0.9100638160012836,0.0,0.0,False,False
s01_A_modal_D011,f0_octave_jump_rate,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D011,f0_frames_repaired,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D011,f0_frames_repaired_shs,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D011,f0_pct_voiced,numeric,46.25668449197861,46.25668449197861,0.0,0.0,False,False
s01_A_modal_D011,f0_quality_flag,text,,,,,False,False
s01_A_modal_D011,hnr_db,numeric,7.417521403724385,7.417521403724385,0.0,0.0,False,False
s01_A_modal_D011,jitter_local_pct,numeric,2.7649921417676966,2.7649921417676966,0.0,0.0,False,False
s01_A_modal_D011,shimmer_local_pct,numeric,12.806211199791717,12.806211199791717,0.0,0.0,False,False
s01_A_modal_D011,shimmer_local_db,numeric,1.2167262744992877,1.2167262744992877,0.0,0.0,False,False
s01_A_modal_D011,cpps_db,numeric,7.795961048629821,7.795961048629821,0.0,0.0,False,False
s01_A_modal_D011,formant_ceiling_hz,numeric,3750.0,3750.0,0.0,0.0,False,False
s01_A_modal_D011,formant_smoothness,numeric,0.19489944804100534,0.19489944804100534,0.0,0.0,False,False
s01_A_modal_D011,f1_median_hz,numeric,458.8521349282063,458.8521349282063,0.0,0.0,False,False
s01_A_modal_D011,f2_median_hz,numeric,1551.6127411676212,1551.6127411676212,0.0,0.0,False,False
s01_A_modal_D011,f3_median_hz,numeric,2203.670071933317,2203.670071933317,0.0,0.0,False,False
s01_A_modal_D011,formant_n_plausible_ceilings,numeric,13.0,13.0,0.0,0.0,False,False
s01_A_modal_D011,formant_flag,text,,,,,False,False
s01_A_modal_D011,shr_mean,numeric,0.24340099016709524,0.24340099016709524,0.0,0.0,False,False
s01_A_modal_D011,shr_median,numeric,0.13726139139198013,0.13726139139198013,0.0,0.0,False,False
s01_A_modal_D011,shr_p90,numeric,0.6874022821932304,0.6874022821932304,0.0,0.0,False,False
s01_A_modal_D011,shr_doubling_rate,numeric,0.22549019607843138,0.22549019607843138,0.0,0.0,False,False
s01_A_modal_D011,shr_octave_risk_rate,numeric,0.20588235294117646,0.20588235294117646,0.0,0.0,False,False
s01_A_modal_D011,shr_n_frames,numeric,102.0,102.0,0.0,0.0,False,False
s01_A_modal_D011,creak_sonorant_restricted,text,TRUE,True,,,False,False
s01_A_modal_D011,creak_low_f0_hz,numeric,111.3940002713799,111.3940002713799,0.0,0.0,False,False
s01_A_modal_D011,creak_f0_irregularity_pct,numeric,2.7649921417676966,2.7649921417676966,0.0,0.0,False,False
s01_A_modal_D011,creak_hnr_db,numeric,7.417521403724385,7.417521403724385,0.0,0.0,False,False
s01_A_modal_D011,creak_period_doubling_shr,numeric,0.13726139139198013,0.13726139139198013,0.0,0.0,False,False
s01_A_modal_D011,creak_doubling_rate,numeric,0.22549019607843138,0.22549019607843138,0.0,0.0,False,False
s01_A_modal_D011,creak_subtype_hint,text,,,,,False,False
s01_A_modal_D011,s_cog_mean_hz,numeric,5781.624543259516,5781.624543259516,0.0,0.0,False,False
s01_A_modal_D011,s_cog_sd_hz,numeric,944.3193502606924,944.3193502606924,0.0,0.0,False,False
s01_A_modal_D011,s_n,numeric,2.0,2.0,0.0,0.0,False,False
s01_A_modal_D011,sh_cog_mean_hz,numeric,4178.499166517286,4178.499166517286,0.0,0.0,False,False
s01_A_modal_D011,sh_cog_sd_hz,text,,,,,False,False
s01_A_modal_D011,sh_n,numeric,1.0,1.0,0.0,0.0,False,False
s01_A_modal_D011,h1_h2_db_mean,numeric,-4.243070244,-4.243070243632977,3.6702285655110245e-10,8.6499359059657e-09,False,True
s01_A_modal_D011,h1s_h2s_db_mean,numeric,-7.932504313,-7.932504312675626,3.2437430519394184e-10,4.089179058652998e-09,False,True
s01_A_modal_D011,h1_a3_db_mean,numeric,7.397159344035217,7.397159344035217,0.0,0.0,False,False
s01_A_modal_D011,tilt_n_vowels,numeric,8.0,8.0,0.0,0.0,False,False
s01_A_modal_D011,vot_mean_ms,text,,,,,False,False
s01_A_modal_D011,vot_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D011,vot_k_mean_ms,text,,,,,False,False
s01_A_modal_D011,vot_k_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D011,vot_kʰ_mean_ms,text,,,,,False,False
s01_A_modal_D011,vot_kʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D011,vot_t_mean_ms,text,,,,,False,False
s01_A_modal_D011,vot_t_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D011,vot_tʰ_mean_ms,text,,,,,False,False
s01_A_modal_D011,vot_tʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D012,duration_s,numeric,3.16,3.16,0.0,0.0,False,False
s01_A_modal_D012,f0_mean_hz,numeric,131.6704034331991,131.6704034331991,0.0,0.0,False,False
s01_A_modal_D012,f0_median_hz,numeric,126.17269576717048,126.17269576717048,0.0,0.0,False,False
s01_A_modal_D012,f0_sd_hz,numeric,20.06241123,20.0624112275745,-2.4254980246496416e-09,-1.208976327343302e-08,False,True
s01_A_modal_D012,f0_p10_hz,numeric,113.85020429901458,113.85020429901458,0.0,0.0,False,False
s01_A_modal_D012,f0_p90_hz,numeric,171.76233330021515,171.76233330021515,0.0,0.0,False,False
s01_A_modal_D012,f0_span_st,numeric,7.119321772344332,7.119321772344332,0.0,0.0,False,False
s01_A_modal_D012,f0_floor_used,numeric,87.13764842143607,87.13764842143607,0.0,0.0,False,False
s01_A_modal_D012,f0_ceiling_used,numeric,210.56961763889063,210.56961763889063,0.0,0.0,False,False
s01_A_modal_D012,f0_n_frames,numeric,139.0,139.0,0.0,0.0,False,False
s01_A_modal_D012,f0_window_s,numeric,0.068856575,0.06885657472624641,-2.7375358924164317e-10,-3.9757073197678387e-07,False,True
s01_A_modal_D012,f0_time_step_s,numeric,0.008607072,0.008607071840780802,-1.5921919858941092e-10,-1.8498648389302529e-06,False,True
s01_A_modal_D012,f0_octave_jump_cost,numeric,0.35,0.35,0.0,0.0,False,False
s01_A_modal_D012,f0_shs_anchor_hz,numeric,125.76600869493119,125.76600869493119,0.0,0.0,False,False
s01_A_modal_D012,f0_anchor_confidence,numeric,0.993177994,0.993177993870498,-1.2950196470740138e-10,-1.3039149627735447e-08,False,True
s01_A_modal_D012,f0_octave_jump_rate,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D012,f0_frames_repaired,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D012,f0_frames_repaired_shs,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D012,f0_pct_voiced,numeric,38.611111111111114,38.611111111111114,0.0,0.0,False,False
s01_A_modal_D012,f0_quality_flag,text,,,,,False,False
s01_A_modal_D012,hnr_db,numeric,8.136379,8.13637899950563,-4.943689901892867e-10,-6.0760319816626875e-09,False,True
s01_A_modal_D012,jitter_local_pct,numeric,2.0184726391947327,2.0184726391947327,0.0,0.0,False,False
s01_A_modal_D012,shimmer_local_pct,numeric,13.108928836790207,13.108928836790207,0.0,0.0,False,False
s01_A_modal_D012,shimmer_local_db,numeric,1.261827125718475,1.261827125718475,0.0,0.0,False,False
s01_A_modal_D012,cpps_db,numeric,7.838415502,7.83841550157294,-4.270601650091521e-10,-5.448297106732683e-09,False,True
s01_A_modal_D012,formant_ceiling_hz,numeric,4500.0,4500.0,0.0,0.0,False,False
s01_A_modal_D012,formant_smoothness,numeric,0.1659729785917388,0.1659729785917388,0.0,0.0,False,False
s01_A_modal_D012,f1_median_hz,numeric,531.2719142330106,531.2719142330106,0.0,0.0,False,False
s01_A_modal_D012,f2_median_hz,numeric,1433.3595919657469,1433.3595919657469,0.0,0.0,False,False
s01_A_modal_D012,f3_median_hz,numeric,2513.267360964902,2513.267360964902,0.0,0.0,False,False
s01_A_modal_D012,formant_n_plausible_ceilings,numeric,13.0,13.0,0.0,0.0,False,False
s01_A_modal_D012,formant_flag,text,,,,,False,False
s01_A_modal_D012,shr_mean,numeric,0.2565364569812847,0.2565364569812847,0.0,0.0,False,False
s01_A_modal_D012,shr_median,numeric,0.21869947678839252,0.21869947678839252,0.0,0.0,False,False
s01_A_modal_D012,shr_p90,numeric,0.4598521748224235,0.4598521748224235,0.0,0.0,False,False
s01_A_modal_D012,shr_doubling_rate,numeric,0.3037974683544304,0.3037974683544304,0.0,0.0,False,False
s01_A_modal_D012,shr_octave_risk_rate,numeric,0.20253164556962025,0.20253164556962025,0.0,0.0,False,False
s01_A_modal_D012,shr_n_frames,numeric,79.0,79.0,0.0,0.0,False,False
s01_A_modal_D012,creak_sonorant_restricted,text,TRUE,True,,,False,False
s01_A_modal_D012,creak_low_f0_hz,numeric,113.85020429901458,113.85020429901458,0.0,0.0,False,False
s01_A_modal_D012,creak_f0_irregularity_pct,numeric,2.0184726391947327,2.0184726391947327,0.0,0.0,False,False
s01_A_modal_D012,creak_hnr_db,numeric,8.136379,8.13637899950563,-4.943689901892867e-10,-6.0760319816626875e-09,False,True
s01_A_modal_D012,creak_period_doubling_shr,numeric,0.21869947678839252,0.21869947678839252,0.0,0.0,False,False
s01_A_modal_D012,creak_doubling_rate,numeric,0.3037974683544304,0.3037974683544304,0.0,0.0,False,False
s01_A_modal_D012,creak_subtype_hint,text,,,,,False,False
s01_A_modal_D012,s_cog_mean_hz,numeric,5682.259753956234,5682.259753956234,0.0,0.0,False,False
s01_A_modal_D012,s_cog_sd_hz,numeric,3.7261616490576577,3.7261616490576577,0.0,0.0,False,False
s01_A_modal_D012,s_n,numeric,2.0,2.0,0.0,0.0,False,False
s01_A_modal_D012,sh_cog_mean_hz,text,,,,,False,False
s01_A_modal_D012,sh_cog_sd_hz,text,,,,,False,False
s01_A_modal_D012,sh_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D012,h1_h2_db_mean,numeric,-3.246628964,-3.2466289639833743,1.6625811838366644e-11,5.120946071362235e-10,False,True
s01_A_modal_D012,h1s_h2s_db_mean,numeric,-4.617442273,-4.617442273049079,-4.907896311578952e-11,-1.0629036642812733e-09,False,True
s01_A_modal_D012,h1_a3_db_mean,numeric,13.452010923835795,13.452010923835795,0.0,0.0,False,False
s01_A_modal_D012,tilt_n_vowels,numeric,5.0,5.0,0.0,0.0,False,False
s01_A_modal_D012,vot_mean_ms,text,,,,,False,False
s01_A_modal_D012,vot_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D012,vot_k_mean_ms,text,,,,,False,False
s01_A_modal_D012,vot_k_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D012,vot_kʰ_mean_ms,text,,,,,False,False
s01_A_modal_D012,vot_kʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D012,vot_t_mean_ms,text,,,,,False,False
s01_A_modal_D012,vot_t_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D012,vot_tʰ_mean_ms,text,,,,,False,False
s01_A_modal_D012,vot_tʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D013,duration_s,numeric,2.86,2.86,0.0,0.0,False,False
s01_A_modal_D013,f0_mean_hz,numeric,145.71838617640535,145.71838617640535,0.0,0.0,False,False
s01_A_modal_D013,f0_median_hz,numeric,145.45728325943162,145.45728325943162,0.0,0.0,False,False
s01_A_modal_D013,f0_sd_hz,numeric,25.731854454121166,25.731854454121166,0.0,0.0,False,False
s01_A_modal_D013,f0_p10_hz,numeric,114.09718150879044,114.09718150879044,0.0,0.0,False,False
s01_A_modal_D013,f0_p90_hz,numeric,186.02141731603382,186.02141731603382,0.0,0.0,False,False
s01_A_modal_D013,f0_span_st,numeric,8.462466957028655,8.462466957028655,0.0,0.0,False,False
s01_A_modal_D013,f0_floor_used,numeric,68.46316249090664,68.46316249090664,0.0,0.0,False,False
s01_A_modal_D013,f0_ceiling_used,numeric,244.22394948441345,244.22394948441345,0.0,0.0,False,False
s01_A_modal_D013,f0_n_frames,numeric,137.0,137.0,0.0,0.0,False,False
s01_A_modal_D013,f0_window_s,numeric,0.087638371,0.08763837050029535,-4.997046526566962e-10,-5.701893439537986e-07,False,True
s01_A_modal_D013,f0_time_step_s,numeric,0.010954796,0.01095479631253692,3.12536919955253e-10,2.852968872768174e-06,False,True
s01_A_modal_D013,f0_octave_jump_cost,numeric,0.35,0.35,0.0,0.0,False,False
s01_A_modal_D013,f0_shs_anchor_hz,numeric,145.68006454729533,145.68006454729533,0.0,0.0,False,False
s01_A_modal_D013,f0_anchor_confidence,numeric,0.6449636031541917,0.6449636031541917,0.0,0.0,False,False
s01_A_modal_D013,f0_octave_jump_rate,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D013,f0_frames_repaired,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D013,f0_frames_repaired_shs,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D013,f0_pct_voiced,numeric,53.93700787401575,53.93700787401575,0.0,0.0,False,False
s01_A_modal_D013,f0_quality_flag,text,,,,,False,False
s01_A_modal_D013,hnr_db,numeric,10.720416856883354,10.720416856883354,0.0,0.0,False,False
s01_A_modal_D013,jitter_local_pct,numeric,1.7796378696536126,1.7796378696536126,0.0,0.0,False,False
s01_A_modal_D013,shimmer_local_pct,numeric,11.786576170571085,11.786576170571085,0.0,0.0,False,False
s01_A_modal_D013,shimmer_local_db,numeric,1.0904308916724537,1.0904308916724537,0.0,0.0,False,False
s01_A_modal_D013,cpps_db,numeric,9.156036115473896,9.156036115473896,0.0,0.0,False,False
s01_A_modal_D013,formant_ceiling_hz,numeric,4250.0,4250.0,0.0,0.0,False,False
s01_A_modal_D013,formant_smoothness,numeric,0.1887616883454417,0.1887616883454417,0.0,0.0,False,False
s01_A_modal_D013,f1_median_hz,numeric,484.1518978215878,484.1518978215878,0.0,0.0,False,False
s01_A_modal_D013,f2_median_hz,numeric,1502.375420780744,1502.375420780744,0.0,0.0,False,False
s01_A_modal_D013,f3_median_hz,numeric,2465.0532742012783,2465.0532742012783,0.0,0.0,False,False
s01_A_modal_D013,formant_n_plausible_ceilings,numeric,13.0,13.0,0.0,0.0,False,False
s01_A_modal_D013,formant_flag,text,,,,,False,False
s01_A_modal_D013,shr_mean,numeric,0.2100055507572046,0.2100055507572046,0.0,0.0,False,False
s01_A_modal_D013,shr_median,numeric,0.13761889636682528,0.13761889636682528,0.0,0.0,False,False
s01_A_modal_D013,shr_p90,numeric,0.41218188880261436,0.41218188880261436,0.0,0.0,False,False
s01_A_modal_D013,shr_doubling_rate,numeric,0.18604651162790697,0.18604651162790697,0.0,0.0,False,False
s01_A_modal_D013,shr_octave_risk_rate,numeric,0.1511627906976744,0.1511627906976744,0.0,0.0,False,False
s01_A_modal_D013,shr_n_frames,numeric,86.0,86.0,0.0,0.0,False,False
s01_A_modal_D013,creak_sonorant_restricted,text,TRUE,True,,,False,False
s01_A_modal_D013,creak_low_f0_hz,numeric,114.09718150879044,114.09718150879044,0.0,0.0,False,False
s01_A_modal_D013,creak_f0_irregularity_pct,numeric,1.7796378696536126,1.7796378696536126,0.0,0.0,False,False
s01_A_modal_D013,creak_hnr_db,numeric,10.720416856883354,10.720416856883354,0.0,0.0,False,False
s01_A_modal_D013,creak_period_doubling_shr,numeric,0.13761889636682528,0.13761889636682528,0.0,0.0,False,False
s01_A_modal_D013,creak_doubling_rate,numeric,0.18604651162790697,0.18604651162790697,0.0,0.0,False,False
s01_A_modal_D013,creak_subtype_hint,text,,,,,False,False
s01_A_modal_D013,s_cog_mean_hz,numeric,7048.675147569118,7048.675147569118,0.0,0.0,False,False
s01_A_modal_D013,s_cog_sd_hz,text,,,,,False,False
s01_A_modal_D013,s_n,numeric,1.0,1.0,0.0,0.0,False,False
s01_A_modal_D013,sh_cog_mean_hz,text,,,,,False,False
s01_A_modal_D013,sh_cog_sd_hz,text,,,,,False,False
s01_A_modal_D013,sh_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D013,h1_h2_db_mean,numeric,-3.277522406,-3.2775224055630776,4.369224981815023e-10,1.3330877536692034e-08,False,True
s01_A_modal_D013,h1s_h2s_db_mean,numeric,-7.324946892,-7.324946891777131,2.2286883449851302e-10,3.0426000049491285e-09,False,True
s01_A_modal_D013,h1_a3_db_mean,numeric,8.514142252126934,8.514142252126934,0.0,0.0,False,False
s01_A_modal_D013,tilt_n_vowels,numeric,5.0,5.0,0.0,0.0,False,False
s01_A_modal_D013,vot_mean_ms,text,,,,,False,False
s01_A_modal_D013,vot_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D013,vot_k_mean_ms,text,,,,,False,False
s01_A_modal_D013,vot_k_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D013,vot_kʰ_mean_ms,text,,,,,False,False
s01_A_modal_D013,vot_kʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D013,vot_t_mean_ms,text,,,,,False,False
s01_A_modal_D013,vot_t_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D013,vot_tʰ_mean_ms,text,,,,,False,False
s01_A_modal_D013,vot_tʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_D014,duration_s,numeric,2.56,2.56,0.0,0.0,False,False
s01_A_modal_D014,f0_mean_hz,numeric,120.86697091085718,120.86697091085718,0.0,0.0,False,False
s01_A_modal_D014,f0_median_hz,numeric,119.8464027671082,119.8464027671082,0.0,0.0,False,False
s01_A_modal_D014,f0_sd_hz,numeric,15.627650698404793,15.627650698404793,0.0,0.0,False,False
s01_A_modal_D014,f0_p10_hz,numeric,102.13521503420645,102.13521503420645,0.0,0.0,False,False
s01_A_modal_D014,f0_p90_hz,numeric,144.17170553348723,144.17170553348723,0.0,0.0,False,False
s01_A_modal_D014,f0_span_st,numeric,5.967692151600388,5.967692151600388,0.0,0.0,False,False
s01_A_modal_D014,f0_floor_used,numeric,81.13381757952706,81.13381757952706,0.0,0.0,False,False
